datetime,ghi,dni,dhi,temperature,relative_humidity,dew_point,wind_speed,wind_direction,surface_albedo,solar_zenith_angle,hour_sin,hour_cos,doy_sin,doy_cos,month_sin,month_cos,is_daytime
2020-03-02 07:30:00,0.16767676767676767,0.6028846153846155,0.0802675585284281,0.43732590529247917,0.621624675177946,0.5025295109612141,0.4324324324324324,0.5583333333333333,0.8333333333333335,0.41840564479807835,0.9829629131445341,0.3705904774487397,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 08:30:00,0.30707070707070705,0.4826923076923077,0.22408026755852842,0.4665738161559889,0.5583549881369336,0.5177065767284991,0.4729729729729729,0.5888888888888889,0.8333333333333335,0.35069809337937247,0.9330127018922194,0.2500000000000001,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 09:30:00,0.3717171717171717,0.18942307692307694,0.4632107023411371,0.48328690807799446,0.5180205626482883,0.5227655986509274,0.4932432432432432,0.6305555555555555,0.8333333333333335,0.292823900315268,0.8535533905932737,0.14644660940672627,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 10:30:00,0.44747474747474747,0.16730769230769232,0.5819397993311036,0.4930362116991644,0.5044627725680713,0.5295109612141652,0.48648648648648646,0.6666666666666667,0.8333333333333335,0.2500375319021168,0.75,0.06698729810778065,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 11:30:00,0.5484848484848485,0.40192307692307694,0.49498327759197325,0.5,0.5027680488080442,0.536256323777403,0.4797297297297297,0.6944444444444444,0.8333333333333335,0.22774358204473805,0.6294095225512605,0.0170370868554659,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 12:30:00,0.5616161616161616,0.32884615384615384,0.5936454849498327,0.5111420612813371,0.5015252513840245,0.5480607082630691,0.48648648648648646,0.7222222222222222,0.8333333333333335,0.22954511334634436,0.5000000000000001,0.0,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 13:30:00,0.5747474747474748,0.7826923076923077,0.21906354515050167,0.5278551532033426,0.4859337927917749,0.5615514333895446,0.4729729729729729,0.75,0.8333333333333335,0.2552919981984687,0.37059047744873963,0.017037086855465844,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 14:30:00,0.37676767676767675,0.23365384615384616,0.4414715719063545,0.5376044568245126,0.4867246638797876,0.5733558178752107,0.42567567567567566,0.7777777777777778,0.8333333333333335,0.3006305359555622,0.2500000000000001,0.06698729810778059,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 15:30:00,0.2292929292929293,0.11826923076923078,0.31438127090301005,0.5236768802228413,0.5591458592249463,0.5834738617200674,0.3445945945945946,0.8,0.8333333333333335,0.36030626032127316,0.14644660940672644,0.14644660940672605,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
2020-03-02 16:30:00,0.1111111111111111,0.24807692307692308,0.11371237458193979,0.4944289693593315,0.6804880804428877,0.5868465430016863,0.30405405405405406,0.7972222222222223,0.8333333333333335,0.42898964119501576,0.06698729810778081,0.24999999999999978,0.9377762535757386,0.7415744723611354,1.0,0.5,1.0
